Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1956,4,3,31395.0,1,1,1363996800,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0
1985,2,2,19510.0,2,0,1378252800,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0
1978,0,3,63693.0,0,1,1381708800,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
1956,0,2,71391.0,0,1,1364515200,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0
1983,0,2,39922.0,1,0,1360800000,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
1966,0,1,82427.0,0,0,1394582400,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0
1952,0,3,62335.0,0,1,1369267200,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0
1965,0,1,52117.0,0,1,1345075200,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0
1971,0,2,52914.0,0,1,1357516800,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0
1974,0,1,83145.0,0,0,1348272000,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1
1968,0,1,34916.0,2,0,1368576000,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0
1972,0,2,77981.0,1,0,1369526400,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0
1974,1,2,46374.0,0,1,1395014400,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1
1987,0,2,75794.0,0,0,1387843200,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0
1948,1,1,76140.0,0,0,1399939200,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0
1954,0,0,46344.0,1,1,1394236800,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0
1961,0,0,45938.0,0,0,1383436800,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0
1954,0,3,50002.0,0,1,1371427200,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0
1971,0,0,22804.0,1,0,1375228800,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0
1970,0,0,20587.0,1,0,1399766400,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0
1983,1,0,87188.0,0,0,1370217600,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1
1961,0,1,64260.0,0,0,1357862400,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1
1968,1,2,36778.0,1,1,1344124800,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0
1990,2,0,91172.0,0,0,1364342400,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1
1969,1,1,42731.0,1,0,1382313600,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0
1973,1,2,32644.0,1,0,1358294400,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0
1980,3,2,25965.0,0,0,1346976000,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0
1955,0,1,38946.0,0,1,1382572800,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0
1975,0,2,74190.0,0,1,1399852800,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0
1985,0,0,66503.0,1,0,1344902400,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0
1977,2,2,78710.0,0,1,1400803200,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0
1967,0,3,70844.0,1,1,1383091200,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0
1961,1,2,57072.0,0,1,1390521600,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0
1971,2,2,35178.0,1,0,1357776000,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1
1957,1,2,37633.0,1,1,1348099200,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0
1961,3,2,28249.0,0,0,1402790400,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
1988,4,2,15716.0,1,0,1352678400,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0
1976,0,1,50200.0,1,1,1364947200,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0
1961,0,2,60544.0,1,1,1345852800,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1950,0,2,57045.0,0,1,1347062400,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0
1977,0,3,32952.0,1,0,1385856000,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0
1984,0,2,38680.0,1,0,1364428800,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0
1960,0,1,19740.0,0,1,1364083200,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0
1966,0,0,43602.0,1,1,1389312000,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0
1982,0,2,69109.0,0,0,1352419200,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
1972,2,2,76234.0,0,1,1391644800,21,519,50,167,130,0,41,1,8,3,11,3,0,1,0,0,0,0,0
1969,0,0,57731.0,0,1,1353628800,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0,0
1979,3,1,24594.0,1,0,1386633600,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0
1966,1,1,28764.0,1,1,1401926400,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0
1962,2,0,45183.0,0,0,1358640000,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0
1984,0,0,36108.0,1,0,1381795200,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0
1961,1,1,32583.0,1,1,1402790400,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1991,0,0,90273.0,0,0,1386979200,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1
1958,3,0,15056.0,1,1,1367539200,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0
1987,0,1,67605.0,0,0,1364688000,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0
1977,4,1,25315.0,1,0,1383782400,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0
1976,1,2,49544.0,1,0,1360627200,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0
1971,2,0,39763.0,1,0,1375574400,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1
1943,2,0,77598.0,0,0,1380585600,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0
1983,0,2,30096.0,1,0,1400716800,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0
1973,0,2,34961.0,1,0,1403136000,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0
1970,4,2,62466.0,0,1,1389744000,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0
1989,4,1,38683.0,1,0,1349308800,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0
1976,4,1,75484.0,0,1,1343865600,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0
1969,1,2,30396.0,1,0,1398816000,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1
1971,1,2,37126.0,1,0,1396137600,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1
1988,0,1,29604.0,1,0,1386460800,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0
1993,0,0,74293.0,0,0,1399161600,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0
1983,1,1,70123.0,0,0,1380326400,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0
1984,0,1,15345.0,1,0,1346371200,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1
1983,4,2,32146.0,1,0,1399852800,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0
1958,1,3,32173.0,0,1,1375315200,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0
1976,2,0,70379.0,0,1,1362268800,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0
1967,0,3,70647.0,0,1,1348185600,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0
1946,1,0,82800.0,0,0,1353715200,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1
1949,0,3,49160.0,0,1,1382227200,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0
1971,1,1,29732.0,1,0,1395705600,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0
1958,0,2,48192.0,0,0,1365206400,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1
1974,0,2,44989.0,0,1,1347408000,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0
1990,3,2,24279.0,0,0,1356739200,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0
1971,0,0,72258.0,0,1,1378944000,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0
1971,0,2,70886.0,1,0,1381708800,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0
1952,0,3,69142.0,0,1,1404000000,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0
1980,0,0,30828.0,1,0,1380844800,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0
1955,0,0,62535.0,0,1,1380758400,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0
1961,1,1,66426.0,0,1,1380672000,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0
1981,0,0,91065.0,0,0,1361491200,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1
1957,1,3,41437.0,1,1,1348272000,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0
1979,2,1,62499.0,1,0,1386547200,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0
1976,0,0,37697.0,1,0,1391731200,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
1965,0,2,59594.0,0,1,1350691200,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0
1959,0,2,65492.0,0,0,1390694400,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0
1953,0,3,23272.0,0,0,1381968000,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0
1979,0,2,7500.0,0,1,1346198400,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0
1973,0,2,37971.0,1,0,1385337600,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0
1948,0,1,70666.0,0,0,1386288000,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0
1982,1,1,70038.0,0,0,1382659200,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0
1950,0,1,48070.0,0,1,1358035200,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0
1955,0,1,76005.0,0,0,1361491200,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0
1969,0,0,30822.0,1,0,1371168000,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0
1978,1,0,31626.0,1,0,1368144000,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1
1957,1,2,82017.0,0,0,1352246400,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1
1981,1,2,87171.0,0,0,1367366400,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0
1956,2,0,86424.0,0,0,1396656000,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0
1972,0,2,30675.0,1,0,1352678400,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0
1965,4,2,70924.0,0,0,1396828800,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
1971,0,2,66303.0,0,1,1361836800,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0
1972,0,2,38988.0,1,2,1345420800,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0
1970,1,1,65968.0,0,1,1399852800,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0
1995,0,0,34824.0,0,0,1395792000,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
1974,1,3,25509.0,1,0,1347926400,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1
1968,0,0,75922.0,0,0,1386547200,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0
1945,1,2,70356.0,0,0,1352073600,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0
1976,2,0,60482.0,0,1,1358899200,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0
1978,0,3,71022.0,0,1,1392076800,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0
1975,2,1,53253.0,1,1,1360540800,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0
1952,4,3,63998.0,0,0,1387497600,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1
1974,1,1,28440.0,1,0,1373155200,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0
1973,1,3,35860.0,1,1,1400457600,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1
1950,1,4,76842.0,0,0,1399075200,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0
1946,2,2,68657.0,0,0,1361318400,4,482,34,471,119,68,22,1,3,5,9,7,0,0,0,0,0,0,0
1953,0,1,41452.0,1,1,1362528000,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
1987,2,0,41020.0,0,0,1382918400,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0
1972,2,2,53761.0,1,1,1381449600,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0
1966,2,3,29435.0,1,1,1344211200,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1
1950,4,1,52203.0,0,0,1343692800,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
1970,0,0,83273.0,1,2,1348531200,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0
1958,0,1,64961.0,0,1,1356220800,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0
1981,1,0,52247.25135379061,1,0,1369958400,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0
1961,0,0,30081.0,0,1,1361404800,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0
1966,0,1,57811.0,0,1,1372032000,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0
1984,0,2,31761.0,1,0,1396656000,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0
1970,0,1,105471.0,0,0,1358726400,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1
1987,1,0,74004.0,0,0,1393200000,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1
1970,0,1,19656.0,1,0,1360281600,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0
1950,1,1,59292.0,0,1,1371081600,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0
1971,2,1,71499.0,0,1,1372118400,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0
1964,1,2,45759.0,1,1,1361577600,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
1966,1,0,7144.0,0,2,1386374400,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
1962,0,2,83715.0,0,0,1391385600,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0
1973,0,2,65308.0,0,0,1378857600,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0
1956,0,2,79456.0,0,0,1345593600,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1
1988,0,0,20518.0,1,0,1400371200,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0
1995,0,0,71163.0,0,0,1394323200,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0
1979,0,2,2447.0,1,0,1357430400,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0
1982,4,1,66664.0,0,0,1348531200,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0
1971,0,0,26954.0,1,0,1399507200,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
1976,1,2,16927.0,1,1,1360454400,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0
1975,0,0,42160.0,1,1,1372377600,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1
1980,0,0,51766.0,1,0,1394496000,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0
1956,2,2,62058.0,0,1,1369526400,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0
1969,0,2,42231.0,1,1,1395705600,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0
1952,0,2,62998.0,0,1,1380499200,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0
1965,0,2,58692.0,0,1,1396742400,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0
1981,4,1,19414.0,1,0,1381881600,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0
1983,0,0,24072.0,1,0,1366070400,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0
1989,0,2,28691.0,1,0,1372896000,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0
1955,1,1,75261.0,0,0,1366675200,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,1
1981,0,0,41967.0,1,1,1385164800,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0
1969,0,2,44078.0,1,1,1403136000,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0
1979,0,0,61825.0,0,1,1375833600,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0
1951,2,2,67381.0,0,1,1358208000,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0
1963,1,0,48918.0,1,1,1397260800,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
1969,0,1,23228.0,1,0,1390694400,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0
